id,naiveTrue,naiveFake,halfTrue,halfFake,prob
9272,-108.53192555330168,0.0,-218.9606560678833,-144.8658569252513,36.66571859720244
1543,-16.530785861704445,-17.785421455542803,0.0,0.0,-0.16346439456102213
7212,-28.51711466278672,-33.779083441857544,0.0,0.0,-0.6855732014092952
5503,0.0,-102.32924564631296,-103.98411496355106,-147.95169233384777,-26.698721380656718
4517,0.0,-123.46520169400549,-13.486263423981024,-21.135956047692538,-18.41163024714732
1723,4.420908084056396e-13,-36.44201947707841,-15.144491500584556,-21.135956047692538,-6.569412384421424
1694,-27.238525827925873,-27.770270256414953,0.0,0.0,-0.06928010132268163
3394,-54.057302439751524,-86.6189735610889,-244.37675421591504,-369.8792308346194,-42.39592936935021
1619,0.0,-83.9615861494991,-111.76442648253199,-200.79158245307912,-38.00401787125571
5417,-31.789336955240792,-41.03287546103129,0.0,0.0,-1.2043253298975127
7113,0.0,-154.22386024971868,-231.1116033501802,-391.0151868823119,-68.70524222047368
5947,0.0,-81.19328959862041,0.0,0.0,-10.57853929207606
5087,8.459899447643334e-14,-35.569376635163074,0.0,0.0,-4.634275199216944
462,-30.505587648487136,-47.54344537802629,-7.572245750292278,-10.567978023846269,-3.1305552755822434
8087,-7.572245750292278,-5.6080055192624325,0.0,0.0,0.25591760804058905
2510,-23.655006889469764,-29.47501834865338,0.0,0.0,-0.758279658401141
3979,0.0,-105.67978023846268,-45.028009393645505,-63.407868143077614,-19.35643348502149
5810,0.0,-59.36418637036793,0.0,0.0,-7.734461568998106
1127,0.0,-101.0721905064565,-51.567296825491105,-84.54382419077015,-23.19359509019907
711,-47.4842593341837,-70.62531157477414,0.0,0.0,-3.0150093880569937
644,0.0,-73.79907323376099,-15.66488162792094,-31.703934071538807,-14.491129462352983
3657,-17.077493297358203,-23.21110541801128,0.0,0.0,-0.7991381694403599
5854,-70.44993882919638,-102.32924564631296,-15.144491500584556,-21.135956047692538,-5.9749441052019066
3054,0.0,-105.67978023846268,-102.30875278187149,-158.51967035769403,-30.85730755002256
8127,-67.0855285054215,-54.07307526069684,0.0,0.0,1.6953709920623943
1893,-33.83587706072624,-22.205918859980386,0.0,0.0,1.5152480014048184
2065,0.0,-68.3227264817801,0.0,0.0,-8.90165492988668
3786,-28.842064018232787,-42.271912095385076,0.0,0.0,-1.7497526738118707
7151,-25.480871971184328,-42.271912095385076,-15.144491500584556,-21.135956047692538,-4.009118815336516
8337,-94.4168709754552,0.0,-512.8269047394529,-331.39346903214107,67.45829579126719
285,0.0,-98.49089201099342,-188.04554083080288,-295.90338466769555,-45.62166176127265
4168,-43.169129678273485,-51.27682282494857,0.0,0.0,-1.0563379183697403
9052,-101.24040833935345,0.0,-265.30616309749786,-86.4458189739344,67.56508754515016
1464,-14.880268720021984,-23.904252598571226,-14.45134432002461,-21.135956047692538,-3.207882911865712
3925,-14.921347949270347,-21.135956047692538,0.0,0.0,-0.8096910013008055
1459,-40.51035374840436,-75.89684485741536,-204.78676031798676,-380.4472088584657,-58.012301789614675
7187,-27.279043219601835,-47.40991398540177,-102.04123280151245,-158.51967035769403,-19.792609470865248
4374,0.0,-88.41073303031695,0.0,0.0,-11.518888048826462
8434,-28.560085574071735,2.495913077820756e-07,-9.520028524690579,-6.524296251136588,4.631767299734831
6248,-30.758986630414846,-34.18454854996571,0.0,0.0,-0.44631079172365556
2808,-26.25917696008458,-33.62493276203029,0.0,0.0,-0.9596721299495645
9601,-55.63779605042462,1.7763568394002489e-15,-123.76037082097751,-77.32030932089138,21.367020057101925
6462,-21.80044651900268,-25.308877041665646,0.0,0.0,-0.45710760484004065
9700,-94.95851574688659,0.0,-218.9606560678833,-135.12097440289182,37.85976559772049
9437,-101.24040833935345,0.0,-265.30616309749786,-86.4458189739344,67.56508754515016
1616,-25.278347707072857,-16.99120564789491,-7.572245750292278,-4.039389601348587,2.1537279717057523
3402,0.0,0.0,0.0,0.0,0.0
9583,-40.37237256448109,3.774758283725461e-14,0.0,0.0,5.260049587828917
2245,-23.73184959441263,-32.238638400910396,0.0,0.0,-1.1083354312134992
4670,-46.47995772498683,-63.49058734870615,-6.879098569732332,-10.567978023846269,-3.33772876771396
7427,0.0,-75.18107542351979,-163.1169412047388,-291.4542377868777,-48.81054366959882
6631,-57.25934809062468,-89.35557896641836,-325.9101223903052,-567.3202786955488,-77.57193391891315
9900,-53.43474107798505,-40.69899368111393,-55.86553555430511,-34.57882853365163,8.13060902308516
8623,-23.342764185292815,-12.121647068422085,-57.12017114814347,-33.65271606347898,8.596231146701664
10340,0.0,-39.61476503026333,-34.87769573052566,-26.8450299112517,-2.719362448162701
10289,-11.925615675716355,-11.390364425669642,-9.520028524690579,-6.118831143028423,1.103721877601895
90,-49.8706987376146,-66.38149283134645,-22.716737250876832,-31.703934071538807,-4.883327020918923
6993,-12.200052521418115,-17.785421455542803,0.0,0.0,-0.7277084722452594
7559,0.0,-102.32924564631296,0.0,0.0,-13.332308016454819
4471,1.554312234475218e-15,-41.148388348153134,-67.45706457207055,-95.11180221461642,-13.768365369292358
2974,-29.680907876687705,-43.24844917703571,-30.28898300116911,-42.271912095385076,-5.4105764837798285
6429,-55.90030323481129,-43.60280683442142,-111.55042603082316,-84.58430107340219,9.80008793549937
7287,-15.07737125444059,-11.795829533777807,0.0,0.0,0.42754663842574486
502,0.0,-86.6189735610889,-174.47402170891056,-295.90338466769555,-48.20071426553058
9761,-98.77328141175053,0.0,-521.6537860835836,-216.6284949367363,105.59856787318606
5307,0.0,-112.89722367015922,-7.572245750292278,-10.567978023846269,-15.619913375608988
6294,-36.68231652039164,-52.51714421675172,-29.07258767684462,-42.271912095385076,-6.075769119001466
1297,-32.45463051710794,-54.91503948955008,-16.34235147676225,-31.703934071538807,-7.5963448913553195
4931,0.0,-147.95169233384777,0.0,0.0,-19.276381070651315
4072,-48.8644581509974,-51.80840530957674,0.0,0.0,-0.38356200179572975
5853,0.0,-94.49007468443108,-7.572245750292278,-10.567978023846269,-13.221676405987155
6446,0.0,-110.23125191584724,-258.7468261246613,-478.89837959750326,-81.28927073108065
9770,-44.449787232313774,-38.27914639982648,-24.25905491716697,-26.407489330333757,0.1508253317482654
666,-35.846325730919126,-48.79620834652166,0.0,0.0,-1.6872187683753095
7014,-29.372692269294955,-23.794599911552304,0.0,0.0,0.7267604191542999
2937,-50.926278710366105,-73.97584616692389,-44.04718014063378,-63.407868143077614,-8.888857962710237
8991,-53.53398997085607,-32.99462267857412,-133.2803993456681,-88.33199272235967,16.340631639839152
2369,-63.58586356116266,-95.11180221461642,-7.572245750292278,-10.567978023846269,-5.018183355169406
10483,-41.0259067917152,4.218847493575586e-15,0.0,0.0,5.345197480415716
9382,-82.1738568920125,0.0,-190.40057049381156,-120.83617781962131,31.854298094218834
6108,-38.12025411466337,-54.91503948955008,-157.76439778764245,-221.92753850077165,-21.694153351224536
10139,-101.22618618162409,0.0,-38.080114098762316,-25.28625478833002,17.078003975374262
3258,-32.867200028689034,-55.43141373694714,-94.05196489079898,-190.22360442923284,-32.17662270758595
8899,-35.87312378295854,-23.722296312344177,-6.655955018418123,-10.567978023846269,0.3938321932786657
7191,-14.045879211916446,-21.135956047692538,0.0,0.0,-0.9237543738142874
9076,-101.24040833935345,0.0,-265.30616309749786,-86.4458189739344,67.56508754515016
1876,-37.740106814539494,-49.57207473271014,-28.784905604392836,-42.271912095385076,-5.641700260577234
1690,0.0,-63.407868143077614,-45.433474501753665,-63.407868143077614,-13.725632154925
8083,-79.0766409723164,-52.48034163518978,-142.80042787035867,-87.46723605864963,20.286817721291964
1644,1.554312234475218e-15,-49.48935552708161,-45.433474501753665,-63.407868143077614,-11.91221218729664
10306,-45.99922318795779,-16.14737117333717,-142.80042787035867,-50.10358383153208,32.06975788049877
3524,-51.52981373223637,-62.669606796636316,0.0,0.0,-1.4513851972239042
446,-62.82112272741571,-95.11180221461642,0.0,0.0,-4.207099175459338
10109,-28.560085574071735,2.495913077820756e-07,-9.520028524690579,-6.524296251136588,4.631767299734831
521,0.0,-59.36418637036793,-5.962807837858177,-10.567978023846269,-9.134461568998105
9748,-38.426977437665506,-13.742112097013054,-95.20028524690578,-34.412774199135086,21.695926672866896
2334,8.881784197001248e-16,-52.83989011923134,0.0,0.0,-6.884421810946898
8080,-24.645913651878832,-15.418285035423642,-19.040057049381158,-11.439154589839074,3.5129734537184945
1976,-20.296369122226405,-31.703934071538807,0.0,0.0,-1.4862727528317972
5318,-14.719242261730185,-26.407489330333757,-7.572245750292278,-10.567978023846269,-2.4335633584697036
8915,-9.520028524690579,-5.138001890016697,-9.520028524690579,-6.524296251136588,1.4816479930623698
7857,-27.135341591690644,-22.128125872040865,0.0,0.0,0.6523818470229356
5610,-28.987760696127758,-36.22020843137016,0.0,0.0,-0.9423036426208334
4446,-25.604767220398088,-36.35373982399468,-28.225289816457416,-42.271912095385076,-5.670725227943662
4917,-7.572245750292278,-10.567978023846269,0.0,0.0,-0.3903089986991944
8440,-71.29215577881884,0.0,-266.5607986913362,-153.48790333610492,43.66339111123895
2524,-57.23516831783879,-85.77167570070169,-6.655955018418123,-10.567978023846269,-4.907253309785841
3832,0.0,-42.563014008196916,-17.785421455542803,-11.03368948173091,-3.492896677417839
1316,-37.16808157090144,-52.83989011923134,0.0,0.0,-2.0418539921951657
9783,-44.948886041219374,3.86357612569547e-14,-9.520028524690579,-3.579857271970147,7.662164470251674
3837,-27.35778924875269,-42.271912095385076,0.0,0.0,-1.9431363764158984
2169,-22.02359007031689,-31.703934071538807,0.0,0.0,-1.2612359947967773
775,7.13651360228796e-13,-49.48935552708161,-139.28878810657696,-279.7286575768568,-49.14246845061685
9725,-49.06927162033708,-39.95162714250041,-76.16022819752463,-45.160863524805,10.61191991931215
3236,0.0,-63.407868143077614,0.0,0.0,-8.26130617313628
7385,-18.910074761106515,-28.35339947938907,0.0,0.0,-1.230355144791208
8517,-17.092274274982856,-10.409535172657916,-9.520028524690579,-6.524296251136588,1.7814040118064303
6387,-23.630169966322825,-42.271912095385076,0.0,0.0,-2.4288017219145335
5015,-40.34302015009312,-67.2747769826244,-14.739026392476392,-21.135956047692538,-5.453599889367112
3783,8.881784197001213e-15,-38.21764821334486,0.0,0.0,-4.979314119112604
9752,-117.13024161642524,0.0,-9.520028524690579,-6.524296251136588,16.171426276367217
8496,-84.89684245076462,-54.215603997659024,-512.8269047394529,-331.39346903214107,59.154285739746236
1590,0.0,-94.52956417334536,-255.0001740778699,-380.4472088584657,-50.45276891259759
213,0.0,-63.407868143077614,0.0,0.0,-8.26130617313628
7371,-36.54351628120182,-67.2747769826244,-22.716737250876832,-31.703934071538807,-6.736088074261787
10054,-98.77328141175053,0.0,-521.6537860835836,-216.6284949367363,105.59856787318606
7379,0.0,-59.36418637036793,0.0,0.0,-7.734461568998106
5227,-26.674692404046247,-30.594109168665028,-7.572245750292278,-10.567978023846269,-1.4213753189106968
2121,-38.77981485229083,0.0,0.0,0.0,5.052557879873903
7842,0.0,-134.03317971785177,-26.24593173333456,-42.271912095385076,-22.33495748985285
2668,-9.175144758730193,-15.839511306487488,0.0,0.0,-0.8682892851214852
8546,-61.07233416947267,3.996802888650556e-15,-199.92059901850214,-100.00096578259947,38.33319506173052
1607,0.0,-51.304121576905864,-67.33928153641418,-95.11180221461642,-15.127345805284165
9537,-72.6091383400485,0.0,-266.5607986913362,-139.99231881041555,47.937719111666475
6734,-35.541344957884384,-54.6273574170983,-103.05514447695025,-158.51967035769403,-19.348241239742983
8339,-42.449941480817934,-34.71738025399432,-28.560085574071735,-16.57715647985577,4.650346589395708
62,-53.71599725526438,-96.31273929985123,-292.0520715652733,-542.3062477405808,-81.6286644554323
10444,-38.84205800447312,-36.848115090061704,0.0,0.0,0.25978752148768913
129,0.0,-106.83863887690727,-7.572245750292278,-10.567978023846269,-14.830550392453304
1799,1.5321077739827044e-14,-52.83989011923134,-21.50034192655234,-31.703934071538807,-9.986376445858191
2761,0.0,-55.56869718119574,-7.572245750292278,-10.567978023846269,-8.150674562668614
3639,-37.32816698624852,-46.16860720251345,-17.092274274982856,-17.092274274982856,-1.151806321055835
5527,0.0,-81.19328959862041,0.0,0.0,-10.57853929207606
4951,-8.265392930852222,-10.567978023846269,0.0,0.0,-0.3
6313,100,-100,100,-100,-100
7300,-32.447631479475085,-49.48935552708161,0.0,0.0,-2.2203380147980383
3445,-61.86367196147718,-98.97871105416321,-14.333561284368226,-21.135956047692538,-6.903626758680632
252,0.0,-80.61216700643322,-146.72196178420108,-211.35956047692537,-30.1530524965561
9914,0.0,-79.33220899013043,-740.205965416784,-337.52033468484564,112.08284097754517
689,0.0,-175.4898694256594,0.0,0.0,-22.86428457644582
3393,0.0007715057602687793,-10.567978023846269,0.0,0.0,-1.376984880397712
7877,-21.50034192655234,1.9424462038822873e-12,0.0,0.0,2.8012439573206964
5880,-24.521381810295058,-45.445673754371924,-59.26403704602775,-105.67978023846268,-16.836862158052615
6685,-34.66288646153416,-51.15903978929219,0.0,0.0,-2.149256508862583
4432,0.0,-62.19870215618556,0.0,0.0,-8.103765938392582
5829,-56.07557460700156,-62.863897544864265,-9.520028524690579,-6.118831143028423,0.14954552031645107
4918,0.0,-66.58162980206447,-4.240041240117074,-10.567978023846269,-10.598541944652847
1382,-35.481196785048105,-55.56869718119574,-180.10332633792163,-274.767428620003,-31.39563525198596
3829,-17.98053880248234,-25.002864887239333,0.0,0.0,-0.9149272406205691
6747,-40.24051765086346,-63.407868143077614,-15.144491500584556,-21.135956047692538,-4.839877737655732
10045,-69.96201641484234,1.110223024625156e-15,-266.5607986913362,-116.50353705570772,54.7335637900434
4382,5.329070518200737e-15,-54.06774162916288,-43.47455396480617,-73.97584616692389,-16.316976577563736
1767,-25.361729316011907,-35.62554063723101,-7.572245750292278,-10.567978023846269,-2.247975982995261
5703,-28.497223531941057,-42.271912095385076,-15.144491500584556,-21.135956047692538,-3.616123363841444
3774,-50.29926638486495,-81.19328959862041,0.0,0.0,-4.025131141657488
4932,0.0,-93.83641699278543,-33.42429912446983,-63.407868143077614,-21.340980431244432
4849,-19.70302379932046,-38.92137750323534,-78.5497945591132,-154.47598858498435,-25.585956457608585
7517,0.0,-55.32050459765825,-7.572245750292278,-10.567978023846269,-8.118337961824722
4381,0.0,-83.93339621583874,-106.9908840089957,-158.51967035769403,-26.600610546469312
2438,5.107025913275707e-15,-27.94364219991981,0.0,0.0,-3.640730883511206
7570,-37.63536187292388,-47.405978233673586,0.0,0.0,-1.2729974310801684
8036,-7.166780642184113,-5.425683962468478,0.0,0.0,0.22684460413817217
9629,-64.28279862939009,-39.457090369356735,-26.050814386395025,-13.03185875421986,7.192342845839593
3978,0.0,-106.19615448585975,-43.92939710497739,-63.407868143077614,-19.757695909197707
2696,-33.06416755766319,-47.672684599289724,-137.7085628126072,-211.35956047692537,-24.293674812588275
10574,-28.013892339072704,-13.085742573380497,-57.12017114814347,-22.054530754557923,12.605133809616214
4966,0.0,-63.407868143077614,-14.45134432002461,-21.135956047692538,-10.29346916403064
600,0.0,-84.54382419077015,-6.473633461624168,-10.567978023846269,-12.25978077278359
9238,-62.208910119993284,-32.420660435978846,-319.56226073936887,-190.71351033532557,43.051872649420886
10361,-28.013892339072704,-13.085742573380497,-57.12017114814347,-22.054530754557923,12.605133809616214
8975,-69.96201641484234,6.661338147750937e-16,-266.5607986913362,-116.50353705570772,54.7335637900434
8658,-62.37560113510687,-22.995861681075656,-338.2639729267858,-110.98878911651539,74.22377180474545
7894,-47.161858975523735,7.389644451902312e-13,-95.20028524690578,-51.06156516904843,19.563082330470888
5060,-46.62453895379794,-65.48301751339635,-7.572245750292278,-10.567978023846269,-3.3677609496220997
9539,-74.27142852682886,0.0,-340.21175570118413,-190.70153412435104,55.12872642494783
10017,-11.663251411248863,-15.993661986314747,0.0,0.0,-0.56420202513798
8042,-45.77726981040874,0.0,-6.879098569732332,-10.567978023846269,4.8428027086474765
8589,-64.68997012637416,-23.798476501374843,-340.7732441144625,-97.22723796592558,79.36716560335528
2380,-56.43483127594669,-84.54382419077015,-113.58368625438416,-158.51967035769403,-17.323089108901428
829,0.0,-59.36418637036793,-71.44579138390672,-105.67978023846268,-18.14180428614786
2449,-19.82636549298067,-27.660252298829125,-7.166780642184113,-10.567978023846269,-2.054649021794166
10003,-81.22507538548318,0.0,-199.92059901850214,-105.42459594156658,39.310045498385364
10346,-110.45883975288149,0.0,-120.89629731470507,-78.5099083850875,27.277221748590183
4177,-32.867200028689034,-55.43141373694714,-94.05196489079898,-190.22360442923284,-32.17662270758595
10348,-27.89098601941001,-22.39149063684194,0.0,0.0,0.7165201493705178
1755,0.0,-120.11466710185576,-25.61440336380885,-42.271912095385076,-20.713526022459753
10555,-69.96201641484234,1.110223024625156e-15,-266.5607986913362,-116.50353705570772,54.7335637900434
4976,0.0,-102.32924564631296,-7.572245750292278,-10.567978023846269,-14.243029013419607
3417,-29.816397646916982,-27.084509881885605,0.0,0.0,0.3559331344596404
4980,-21.314871420055795,-33.779083441857544,-5.320953951685783,-10.567978023846269,-3.2190690713691827
8052,-7.166780642184113,-5.425683962468478,0.0,0.0,0.22684460413817217
881,-32.73440675562997,-58.265574081699825,-18.958448345390728,-31.703934071538807,-7.20111940990816
3239,-12.57954214312302,-16.1759835431087,0.0,0.0,-0.4685743963506562
578,0.0,-81.19328959862041,-100.63616209640773,-147.95169233384777,-24.962750875388725
695,1.5543122344752072e-14,-48.79620834652166,-6.655955018418123,-10.567978023846269,-7.546856209843942
7979,0.0,-57.2231732061752,0.0,0.0,-7.455512508130768
7859,-87.69683622176436,0.0,-85.6802567222152,-58.718666260229284,19.622364588128725
7373,-21.386425373351713,-38.92137750323534,-43.92939710497739,-63.407868143077614,-8.2061746265653
1144,-14.422687610774807,-23.21110541801128,-22.31127214276867,-31.703934071538807,-4.0004552797362605
8914,-42.449941480817934,-28.486314698940582,-142.80042787035867,-90.74483894337122,17.644516333868005
9083,-33.32897094345748,-22.780728851339283,-9.520028524690579,-5.020218854360313,2.7422827569234904
7653,0.0,-126.81573628615523,-13.640414103808281,-21.135956047692538,-18.801303099844873
6733,-36.97285166182582,-51.656942951528606,-27.203638568925435,-42.271912095385076,-6.494013576709649
6027,0.0,-84.54382419077015,0.0,0.0,-11.015074897515039
9512,-50.366662922430685,-40.751607742227094,-15.144491500584556,-21.135956047692538,-0.5687123715422651
96,0.0,-57.39565396797699,0.0,0.0,-7.477984741056265
4959,0.0,-126.81573628615523,-136.300423505261,-190.22360442923284,-32.91559029163872
8794,-85.81283479224452,0.0,-342.7210268888608,-169.10591006265824,63.96047323684988
10256,-59.069630401548665,0.0,0.0,0.0,7.696084359437144
6710,-31.59177741715669,-47.54344537802629,0.0,0.0,-2.07831641176757
2969,-49.885347274824504,-88.41073303031695,-231.3491738375854,-380.4472088584657,-50.34612644457161
9812,-109.61248405141703,0.0,-428.401283611076,-227.18397581111265,75.45252560003814
568,0.0,-65.19533544094458,-103.05514447695025,-158.51967035769403,-25.355748600321107
834,0.0,-112.20407648959927,0.0,0.0,-14.618883379945006
7784,4.440892098500625e-16,-56.0136517782182,-47.224976736253616,-73.97584616692389,-15.430354449457264
1443,0.0,-107.06178242822149,-73.52523292558656,-105.67978023846268,-23.724082125646333
7550,-46.644579704681384,-52.123306778351,0.0,0.0,-0.7138142807845996
2588,-48.02704867002962,-44.43168336739164,-6.655955018418123,-10.567978023846269,-0.7208448096265859
9990,-61.60305092408432,1.0214051826551388e-14,-196.71818065026548,-78.11354581856062,44.0826964303122
7740,0.0,-64.61309739967352,-97.51864713561444,-158.51967035769403,-26.963018940867567
3257,0.0,0.0,0.0,0.0,0.0
8678,-28.013892339072704,-13.085742573380497,-57.12017114814347,-22.054530754557923,12.605133809616214
8723,-126.26525006439914,0.0,-119.3033168589025,-75.68009974979053,29.712616139079223
608,0.0,-116.24775826230896,-105.31608486867258,-158.51967035769403,-31.319944500828136
9985,-53.980142384279624,-59.40245381342563,0.0,0.0,-0.7064639798517135
6549,0.0,-204.57415641359128,-330.0773746485774,-486.12698909692836,-74.09366870176477
3173,0.0,-75.76331346479084,-144.23792641306477,-221.92753850077165,-33.48919557216618
9897,-85.81283479224452,0.0,-342.7210268888608,-169.10591006265824,63.96047323684988
1914,0.0,-193.15316912770766,-227.16737250876832,-317.03934071538805,-52.48723656323028
2046,0.0,-127.28144774403987,-236.50376119207576,-348.74327478692686,-50.70479010519229
3140,-17.258216132788462,-26.407489330333757,-7.572245750292278,-10.567978023846269,-2.1027646559005593
4060,-31.443679809042507,-41.08896492768233,-7.572245750292278,-10.567978023846269,-2.167389227987435
1884,0.0,-89.81535747341137,0.0,0.0,-11.701894242261163
2367,-33.920199098019154,-51.209630733484936,0.0,0.0,-2.2526114263578916
1636,0.0,-97.0328009051079,-7.166780642184113,-10.567978023846269,-13.676227877315329
3685,-42.6946526419847,-56.39377190479823,0.0,0.0,-1.7848355708323373
5736,-48.79368115771695,-62.53794802935478,0.0,0.0,-1.7907177780473946
5912,-30.62732786313331,-38.92137750323534,0.0,0.0,-1.0806179973983885
4629,2.620126338115335e-14,-37.31193959080124,0.0,0.0,-4.8613108420177396
3860,-20.884155787128524,-31.703934071538807,0.0,0.0,-1.4096910013008055
9405,-76.44945513015355,0.0,-338.95712010734576,-190.02405084363872,55.23704006016071
10063,-57.80724990544143,0.0,0.0,0.0,7.531610894380646
8557,-33.32897094345748,-22.780728851339283,-9.520028524690579,-5.020218854360313,2.7422827569234904
6844,-91.77238133462917,-139.8643287884284,-499.07507233873037,-697.4865495738537,-66.58412701759055
1192,-26.58748539822213,-50.58367564438862,-79.86325475136731,-158.51967035769403,-27.038456988064777
10189,-71.88063847908843,4.440892098500625e-16,-261.5422563159828,-111.2321561675323,55.06040234230323
2409,0.0,-84.25184994695728,-7.572245750292278,-10.567978023846269,-11.887755053596084
1142,7.13651360228796e-13,-49.48935552708161,-139.28878810657696,-279.7286575768568,-49.14246845061685
8149,-19.96856094950653,-16.296976801464222,0.0,0.0,0.47836462060146767
9958,-33.13445013404527,-24.84400288064298,-9.520028524690579,-5.27153328264122,2.3717172764087544
10563,-79.87514866853417,0.0,-57.12017114814347,-34.98689442345985,17.13545285596132
2592,-46.87300031309644,-57.00851894184336,0.0,0.0,-1.3205399435077205
4988,0.0,-88.11875878650407,-132.44667723500743,-221.92753850077165,-38.68357820651299
5622,-34.27770981300528,-49.48935552708161,-45.433474501753665,-63.407868143077614,-7.446226120075901
852,-46.00883864665723,-57.11289457176144,0.0,0.0,-1.4467290645053594
4054,-39.12128607499261,-56.10608983234645,-6.879098569732332,-10.567978023846269,-3.3343639583380904
5779,0.0,-60.05733355092788,-6.655955018418123,-10.567978023846269,-9.014049570732514
5767,0.0,-51.30325608201672,-7.572245750292278,-10.567978023846269,-7.594937302991577
1595,0.0,-62.76391747610756,-29.883517893060947,-42.271912095385076,-11.943554775949497
7742,-32.688026950532496,-50.17821053628046,-26.29999895460484,-42.271912095385076,-7.134326685364775
3659,-44.571286498754084,-76.05099553724263,-174.47402170891056,-295.90338466769555,-41.016710770019856
4527,0.0,-99.92355699026464,-325.9101223903052,-567.3202786955488,-86.40904395504326
3246,0.0,-72.32916550770308,-8.265392930852222,-3.6339244932404227,-8.015652408304023
3772,-20.807194745992394,-31.703934071538807,0.0,0.0,-1.4197181279468905
9336,-28.013892339072704,-13.085742573380497,-57.12017114814347,-22.054530754557923,12.605133809616214
1945,0.0,-89.97505677686969,-6.655955018418123,-10.567978023846269,-12.911980203173098
7213,-55.241185098896025,-48.02086500589628,0.0,0.0,0.9407235521894887
86,0.0,-63.407868143077614,-29.883517893060947,-42.271912095385076,-12.027454042334403
4069,-19.507911761862132,-28.35339947938907,0.0,0.0,-1.1524639516394815
3808,0.0,-83.64855909551919,-166.10878892661634,-295.90338466769555,-50.35678598815241
8780,-91.72037981466288,-30.574192696901633,-265.30616309749786,-86.4458189739344,62.34127783532644
2571,0.0,-63.407868143077614,0.0,0.0,-8.26130617313628
7788,0.0,-155.1691357655443,0.0,0.0,-20.216729827401718
4088,-21.394981410894513,-20.376053891555536,0.0,0.0,0.13275437973248622
