id,Title,label
1120,一是 中性 细胞 粒细胞 Gran 0.50 0.70 增高 减少 原因 细胞 白细胞 计数 增高 细菌 感染 炎症 降低 病毒 毒性 病毒性 感染 二是 淋巴 细胞 淋巴细胞 Lym 0.20 0.40 增多 时 常见 见于 常见于 中性 细胞 白细胞 减少 结核 百日 日咳 百日咳 减少 常见 见于 常见于 中性 细胞 白细胞 增多 ,0.0
3762,急 找 孩子 寻人 启事 寻人启事 13759695559 天上 上午 今天上午 三岁 一个三岁 小女 女孩 小女孩 天津 沃尔玛 拐走 小女 女孩 小女孩 说出 爸爸 手机 号码 手机号 机号码 手机号码 监控 四十 十多 多岁 四十多 十多岁 一个四十多岁 男人 抱 走 现 大人 急 疯 知情 知情者 请告 万分 感谢 信息 兄弟 姐妹 兄弟姐妹 留意 联系人 张静杰 137596955592 香港 大埔 区 ,1.0
3117,群 帮忙 转发 一位 徐敬 女孩 21 岁 请 速回 雅安 水城 水城县 医院 妈妈 伤 想见 爸爸 号码 15193383486 爱心 接力 好人 报 ,1.0
4256,李 文星 之死 招聘 网站 难逃 法责 东北 北大 大学 东北大学 毕业 业生 毕业生 李 文星 网络 招聘 平台 BOSS 直聘 求职 接到 北京 科蓝 软件 系统 软件系统 有限 公司 有限公司 简称 科蓝 入职 聘用 书 月 20 日 前往 天津 入职 月 14 日 李 文星 遗体 天津 津市 天津市 静 海区 一处 水沟 发现 李 文星 随身 携带 随身携带 传销 笔记 物证 警方 分析 李 文星 极有 误入 传销 组织 月 日 新 京报 媒体 曝光 李文 星报 朋友 对话 截屏 警方 分析 事后 真科 蓝 正面 澄清 多方 信息 证实 李 文星 虚假 招聘 信息 最终 李 文星 丧命 原因 有待 警方 调查 这起 悲剧 责任 方即 假科 蓝及 参与 人员 接受 法律 审问 试想 条 虚假 招聘 信息 李 文星 此刻 哪家 正规 合法 单位 里 追逐 梦想 假设 无限 惋惜 李 文星 逝去 反思 详见 李 文星 之死 ,0.0
3698,李 双江 之子 李 天一 涉嫌 强奸 强奸罪 批捕 李 76 律师 师团 律师团 领队 法律 大学 校长 副校长 张 爱国 教授 媒体 李 天一 因是 第一 第一个 被害 女子 发生 关系 轮奸 罪 判罚 较轻 强奸 强奸罪 批捕 这是 律师 师团 律师团 成员 努力 共同努力 记住 轮奸 第一 第一个 ,1.0
8789,招远 麦当劳 杀人 杀人案 见者 请 复制 光头 男 获取 保 资格 招远 开矿 背景 很深 案子 了了 不了了之 求人 肉 帮 复制 女孩 一路 走 招远 麦当劳 杀人 杀人案 ,1.0
6885,月 12 日 电影 影院 电影院 请 影院 进影院 贞子 票房 做 努力 中国 拍 金陵 十三 钗 日本 小鬼 鬼子 小鬼子 票房 日本 拍 贞子 3D 月 12 日 中国 大陆 上映 讨厌 日本 鬼子 日本鬼子 就让 票房 无视 白痴 西粤 南路 一街 ,1.0
2280,315 暗访 江南 俏江南 黑厨 内幕 扫把 洗锅 鱼 冒充 桂鱼 北京 时间 当代 商报 联合 报道 记者 暗访 实拍 江南 俏江南 黑心 后厨 发现 厨子 炒菜 菜锅 炒菜锅 涮 拖把 吃剩 辣椒 炒菜 以次 充好 以次充好 高招 狸猫 狸猫换 太子 臭鱼 秒 变活 桂鱼 ↓ ↓ 日报 人民日报 ,0.0
9627,硬化 肝硬化 腹水 蝉蜕 茯苓 猪苓 茅根 泽兰 炒 鸡内金 山药 生 麦芽 15 克 泽泻 木香 砂仁 克 丹参 30 克 水煎服 湿热 加 茵陈 溏 加 太子 太子参 黄疸 加鲜 麦苗 败酱草 阴虚 加 沙参 木瓜 ,0.0
6884,女子 拒绝 强奸 判刑 年 日前 洛阳 洛阳市 洛龙区 法院 审结 配合 强奸 致死 致死案 本是 开心 快乐 宋丽 判处 有期 徒刑 有期徒刑 三年 缓刑 三年 执行 洛龙区 关林镇 女 青年 宋丽 加完 夜班 单身 一人 走 回家 路上 吃 宵夜 喝过 酒 公务 公务员 江某 盯上 江某 按住 宋丽 嘴 拖 树林 深处 实施 强奸 宋丽 强奸 过程 中 配合 江某 导致 江某 生殖 器官 生殖器 生殖器官 折断 失血 失血过多 死亡 洛阳 洛阳市 洛龙区 检察 察院 检察院 洛龙区 法院 提起 公诉 提起公诉 指控 宋丽 犯有 伤害 伤害罪 故意伤害罪 公诉 机关 宋丽 明知 身体 伤害 放任 发生 最终 死亡 后果 伤害 伤害罪 故意伤害罪 宋丽 辩护 律师 辩护律师 宋丽 天黑 慌张 发现 强奸 受伤 重点 宋丽 处女 事后 发现 身上 流 血 破 处女 血 强奸 受伤 情况 错过 救人 时间 强奸 事前 服用 伟哥 法医 鉴定 法医鉴定 书 标明 兴奋 过度 忘记 流血 这是 强奸 不慎 致死 宋丽 主观 伤害 故意伤害 江某 法院 被告 被告人 宋丽 预见 强奸 江某 一日 二变 宋丽 奸时 疏忽 大意 疏忽大意 预见 导致 江某 死亡 宋丽 奸后 报案 出警 发现 及时发现 李某 受伤 抢救 宋丽 公安 机关 公安机关 名声 着想 迟迟 不愿 报案 宋丽 应 过失 致人 死亡 罪 被告 被告人 宋丽 案发 案发后 认罪 态度 认罪态度 被告 被告人 民事 赔偿 被害 害人 被害人 家属 谅解 悔罪 表现 处罚 强奸 无罪 变得 有理 强奸 判刑 悔罪 表现 才予 轻判 女人 遇上 劫色 主动 配合 强奸 强奸 过程 中 施暴 施暴者 阴茎 折断 折断 拨打 120 免得 流血 过多 死亡 坐牢 中国 奶奶 世道 什么世道 发怒 发怒 发怒 此事 道理 公检法 战线 革命 干部 是从 流氓 部队 提拨 国家 法律 就让 流氓 遭塌坏 流氓 将来 下场 好下场 公平 请 动动 小手 手指 小手指 转发 📢 📢 📢 绵阳 三里 村 ,1.0
1901,老人 后退 碰瓷 司机 索要 一万 万元 一万元 近日 江西 南昌 一辆 汽车 转弯 时 遇上 一位 老人 马路 车辆 停住 老人 一点 点点 一点点 后退 倒地 不肯 司机 索要 万元 幸好 行车 记录 记录仪 记录 劝说 无效 民警 老人 接到 派出 派出所 其子 由其子 女 劝 回家 提醒 遇 碰瓷 报警 私 央视 新闻 ,0.0
403,妈妈 想 孩子 健康 ErgoChef 原汁 机 动手 动手做 辅食 米糊 果汁 奶昔 冰沙 憨笑 全家 家人 全家人 享用 幼儿 幼儿园 提醒 提醒您 请 宝宝 喝 歪歪 爽歪歪 添加 加剂 添加剂 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口 可乐 可口可乐 歪歪 爽歪歪 娃哈哈 AD 钙奶 未来 星 QQ 星 含有 肉毒 杆菌 招 代理 邯郸 银河 花园 天雄 路 ,1.0
7927,微 关注 罗一笑 白血 白血病 事件 刷屏 实为 炒作 营销 媒体 综合 报道 指出 这是 罗一笑 父亲 罗尔 互联 联网 互联网 金融 公司 金融公司 合作 炒作 事件 公众 号 吸粉 笑笑 罗尔 推 文中 谈到 文章 公司 加工 酿成 网络 网友 募捐 事件 提出 质疑 ,0.0
535,陕西 孕妇 颈部 卡 防护 护栏 防护栏 身亡 28 日 陕西 榆林 女子 双腿 跪地 脖子 卡 路边 交通 防护 护栏 防护栏 挣扎 迹象 视频 关注 目击 目击者 介绍 女子 怀有 双胞 胞胎 双胞胎 事发 时 无人 陪伴 米脂 米脂县 公安 公安局 证实 女子 死亡 腹中 孩子 一同 死亡 排除 他杀 死因 需 尸检 一步 进一步 日报 人民日报 ,0.0
2489,护垫 保护 壳 奋斗 护垫 使命 悠闲 保护 主人 受 白带 月经 侵袭 减少 内裤 感染 途径 离子 负离子 芯片 炎症 说 拜拜 再见 带来 好处 愉快 穿 舒服 贪 敲打 忽视 不爱 傲慢 ,0.0
5263,群 帮忙 转发 一位 徐敬 男孩 21 岁 请 速回 沂水 沂水县 医院 妈妈 伤 想见 爸爸 号码 15193383486 爱心 接力 好人 报 ,1.0
2302,环球 时报 环球时报 当局 已下 尿 台湾 昨天 差点 回归 祖国 回归祖国 日 一艘 台湾 军舰 大陆 发射 一颗 雄三 号称 射程 300 公里 导弹 台媒称 台军 发现 大陆 雷达 动向 异常 反击 ⋯ 台湾 蓝营 立委 台 委会 陆委会 大陆 大陆 说 凊 楚 误会 ⋯ 当局 台当局 已下 尿 台湾 昨天 差点 回归 祖国 回归祖国 ,0.0
6221,四川 四川省 达州 州市 达州市 宣汉 宣汉县 昨天 胡家 偷 三个 孩子 悦来 丢 两个 孩子 陌生 生人 陌生人 孩子 迷晕 幸好 胡云田 发现 及时发现 偷 孩子 两个 抓 现关 派出 派出所 交代 团伙 派佬龙 一百 百多 一百多 专偷 七岁 孩子 ,1.0
2920,群众 说 薄其芳 同志 西部 地区 发展 担当 官员 强烈要求 教育 教育部 调任 西部 地区 任职 改变 西部 地区 落后 面貌 落后面貌 国家 西部 江苏 忍痛 割爱 忍痛割爱 强 强 强 忍痛 割爱 忍痛割爱 江苏 高考 减招 ,1.0
8403,医生 说 病人 多活 少活 医生 说 杭州 医生 圣旨 医生 说 肚子 鼓得 抽掉 点水 医生 说 肚子 肚子痛 一支 止痛 止痛针 医生 说 反正 伸头 一刀 缩头 一刀 医生 说 太 护士 说 太 做 过分 太过分 祈求 平安 ,0.0
4662,家长 白血 白血病 小孩 越来 越来越 妇幼 保健 妇幼保健 院 提示 请 宝宝 喝 歪歪 爽歪歪 添加 加剂 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口 可乐 可口可乐 歪歪 爽歪歪 娃哈哈 AD 钙奶 未来 星 QQ 星 美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 紧急 召回 孩子 转下 孩子 请 友情 转转 ,1.0
7038,热热 热 桑拿 桑拿天 地方 小伙 伙伴 小伙伴 时 中央 气象 气象台 中央气象台 发布 高温 橙色 预警 预计 白天 我国 多地 35 39 高温 天气 浙江 江苏 安徽 江西 湖北 湖南 内蒙 蒙古 内蒙古 甘肃 新疆 南疆 盆地 局地 气温 可达 40 41 请 防暑 降温 防暑降温 戳 图 ↓ 你家 大红 大红大紫 ,0.0
1283,南昌 腰椎 椎间盘 腰椎间盘 医院 南昌 腰椎 椎间盘 腰椎间盘 医院 南昌 华夏 医院 QQ 1687569933 复发 腰间 腰间盘 患者 担心 接受 太多 过太多 治疗 复发 加重 不想 南昌 华夏 医院 ...-- 发布 微刊 微刊 报 O 南昌 腰椎 椎间盘 腰椎间盘 医院 ,0.0
3721,家长 白血 白血病 小孩 越来 越来越 妇幼 保健 妇幼保健 院 提示 请 宝宝 喝 歪歪 爽歪歪 添加 加剂 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口 可乐 可口可乐 歪歪 爽歪歪 娃哈哈 AD 钙奶 未来 星 QQ 星 美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 孩子 转下 布厂 街 ,1.0
278,帮忙 转发 一位 徐敬 女孩 21 岁 请 速回 雅安 水城 水城县 医院 妈妈 伤 想见 爸爸 号码 15193383486 爱心 接力 何炅 凯南 谢娜 胡歌 湖南 卫视 湖南卫视 刘诗 诗 林依晨 Ariel Super131 阳光 和平 中路 ,1.0
5867,小巴 要闻 公立 医院 公立医院 改革 多场 重头 重头戏 启幕 金融 开放 加速 落地 全球 共享 中国 红利 河南 滑 县政 政府 县政府 院内 惊现 多株 罂粟 罂粟花 发糖 遥遥 无期 遥遥无期 唐嫣 罗晋 感情 态度 范丞丞 世界 窦骁 领导 领导人 正式 非正式 会晤 中印 关系 中印关系 翻开 一页 新的一页 钢铝 关税 说收 不收 白宫 企业 忐忑 不安 忐忑不安 ,0.0
9241,这是 搜救 犬 这是 一只 狗 不休 不眠不休 奋斗 深夜 累 困 消防 防人 人员 消防人 消防人员 搜救 兵 随地 眯 一会 救 命 程度 狗 救命 吃 狗肉 菜系 战友 生活 伴侣 家人 不吃 狗肉 点个 赞 天津 塘沽 爆炸 北京 京市 北京市 ,1.0
3947,岁 幼女 遭 班主 主任 班主任 强奸 险些 丧命 河南 南阳 宛城 城区 宛城区 红泥 湾 镇 岁 二年 年级 二年级 女生 明明 化名 放学 班主 主任 班主任 老师 刘翔 宇叫 办公 公室 办公室 小时 回到 家 神情 异常 下身 出血 大出血 小时 险些 丧命 强奸 幼女 畜生 配当 老师 孩子 哭声 撕心裂肺 心灵 创伤 抚平 ,1.0
2426,王晓燕 呼吁 朋友 小朋友 发烧 吃尼美 舒利 颗粒 杭州 州市 杭州市 中医 医院 中医院 此人 杭州 州市 杭州市 中医 医院 中医院 对外 发出 声明 我院 名叫 王晓燕 主任 呼吁 轻信 谣言 市 中医 医院 中医院 王晓燕 主任 真心 呼吁 小宝 宝贝 小宝贝 朋友 小孩 发热 用尼美 舒利 颗粒 退热 治疗 商品 名瑞芝 清 工作 遇见 五例 ,1.0
8478,绥德 实验 小学 寻人 启事 寻人启事 13484845500 帮忙 扩散 天上 上午 今天上午 三岁 一个三岁 小女 女孩 小女孩 锦绣 花园 小区 拐走 小女 女孩 小女孩 说出 爸爸 手机 号码 手机号 机号码 手机号码 监控 四十 十多 多岁 四十多 十多岁 一个四十多岁 男人 抱 走 现 大人 急 疯 知情 知情者 请告 万分 感谢 信息 兄弟 姐妹 兄弟姐妹 留意 联系人 何建任 13484845500 绥德 公安 法治 榆林 ,1.0
5676,消息 好消息   狗肉 卖狗肉 违法 国家 食品 药品 食品药品 监督 监督局 11 月 日 受理 狗肉 馆 举报 举报 电话 举报电话 12331   扩散  养狗 爱 狗 请 转发 养 爱 一辈 辈子 一辈子    吐 乌大 高速 ,1.0
6091,山东 山东省 济宁 济宁市 南张 镇 昨天 天下 下午 昨天下午 因吃 樱桃 感染 H7N9 死亡 姓名 刘旭 年龄 26 岁 参与 抢救 医生 海军 任海军 隔离 紧急 通知 紧急通知 暂时 吃 樱桃 芒果 香蕉 感染 寄生 寄生虫 收到 发给 发给你 关心 预防 永远 胜过 治疗 群发 扩散 消息 属实 平顶 平顶山 安良镇 ,1.0
5163,平安 守护 wangcan129 ----- 民警 提示 无偿 提供 低息 贷款 低息贷款 诈骗 公司 本市 资金 短缺 资金短缺 提供 贷款 月息 3% 无需 担保 请 致电 经理 此类 诈骗 短信 骗子 企业 急需 周转 资金 周转资金 心理 低息 贷款 低息贷款 诱人 上钩 预付 利息 名义 骗钱 ,0.0
7378,y 坏 女人 寻人 启事 寻人启事 13759695559 天上 上午 今天上午 三岁 一个三岁 小女 女孩 小女孩 来宾 世纪 家园 小区 拐走 小女 女孩 小女孩 说出 爸爸 手机 号码 手机号 机号码 手机号码 监控 四十 十多 多岁 四十多 十多岁 一个四十多岁 男人 抱 走 现 大人 急 疯 知情 知情者 请告 万分 感谢 信息 兄弟 姐妹 兄弟姐妹 留意 联系人 张静杰 137596955592 东山 大道 ,1.0
8350,帮忙 转发 一条 救命 信息 急需 rh 阴性 血 救命 救命之恩 必有 重谢 电话 1384567251315561663350 帮忙 发 一发 真实 伤者 昆明 第一 医院 抢救 消防 官兵 消防官兵 发 没准 动动 可爱 小手 救 一条 人命 ,1.0
9197,请 月 13 号 影院 进影院 贞子 票房 做 努力 中国 拍 金陵 十三 钗 日本 小鬼 鬼子 小鬼子 票房 日本 拍 贞子 3D 月 12 日 中国 大陆 上映 月 12 日 南京 屠杀 大屠杀 南京大屠杀 纪念 纪念日 爱国 转发 ,1.0
4436,📢 📢 妇幼 保健 妇幼保健 院 通知 白血 白血病 小孩 越来 越来越 妇幼 保健 妇幼保健 院 提示 请 宝宝 喝 歪歪 爽歪歪 添加 加剂 添加剂 牛奶 饮料 告诉 家里 小孩 朋友 旺仔 牛奶 可口 可乐 可口可乐 歪歪 爽歪歪 娃哈哈 AD 钙奶 未来 星 QQ 星 美汁 源果 粒奶 优 菠萝 味 含有 肉毒 杆菌 紧急 召回 孩子 孩子 健康 ,1.0
377,真实 上海 浦东 上海浦东 南镇 惠南镇 实验 小学 寻人 启事 寻人启事 13759695559 帮忙 扩散 天上 上午 今天上午 三岁 一个三岁 女孩 锦绣 花园 小区 拐走 小女 女孩 小女孩 说出 爸爸 手机 号码 手机号 机号码 手机号码 监控 四十 十多 多岁 四十多 十多岁 一个四十多岁 男人 抱 走 大人 急 疯 知情 知情者 请告 万分 感谢 信息 兄弟 姐妹 兄弟姐妹 留意 联系人 张静杰 孩子 兽易 小星 ,1.0
1520,九寨 九寨沟 地震 四川 阿坝 地震 四川 九寨 九寨沟 地震 四川 九寨 九寨沟 7.0 级 地震 现场 视频 传回 发生 两次 余震 暂未 恐慌 甘肃 陇南 兰州 天水 平凉 震感 祈福 平安 四川 九寨 九寨沟 7.0 级 地震 四川 九寨 九寨沟 级 地震 地震 快讯 四川 地震 九寨 九寨沟 九寨沟县 地震 地震 速报 理想 de 青 全文 ,0.0
9128,首届 产业 生态 共享 高峰 论坛 高峰论坛 首届 产业 生态 共享 高峰 论坛 高峰论坛 三大 热点 抢先 互联 智能 共享 新 经济 时代 源 动力 多元 多元化 产业 形态 融合 演进 各行 各业 各行各业 带来 新 商机 云 计算 数据 人工 智能 人工智能 新 技术 颠覆 传统 产业 传统产业 模式 技术 商业 融合 共享 经济 时代 迸发 发出 迸发出 新 动能 中国 特色 社会 会主 主义 新 时代 发掘 新 商机 联合 产业 下游 上下游 客户 提供 大化 最大化 商业 价值 商业价值 11 月 17 日 00 郑州 州市 郑州市 金水 水区 金水区 民政 政府 人民政府 主办 ZOL 承办 生态 共享 科技 共赢 首届 产业 生态 共享 高峰 论坛 高峰论坛 郑州 万达 文华 酒店 三层 宴会 会厅 宴会厅 中关 关村 中关村 在线 首次 阐述 产业 七新 理念 共享 经济 未来 指明 明方 方向 指明方向 首届 产业 生 ,0.0
1793,五邑 大学 通报 学生 窜入 女生 宿舍 女生宿舍 猥亵 涉事 学生 办理 退学 手续 月 五邑 大学 黄某 偷进 女生 宿舍 女生宿舍 摸 女生 胸部 抓 事后 发帖 抱怨 我读 十几 几年 十几年 书 不容 好不容易 大学 摸 女生 月 11 日 五邑 大学 学生 学生会 发布 通报 黄某 办理 退学 手续 时间 新闻 视 ,0.0
8736,金华 身边 事 义乌 男子 户主 门口 飞机 月 14 日 下午 点 义乌 一穿 黑色 衣服 青年 男子 住户 门口 露出 生殖 生殖器 时不时 透过 窗户 偷窥 室内 想 确认 室内 有没有 翻动 几下 门口 外 垃圾 男子 派出 派出所 偷盗 案底 男子 抓 详情 视频 gt gt ,0.0
4080,国内 去年 发生 惨剧 水族 水族馆 海狮 池里 大叔 游客 海狮 拖进 水池 深水 里 玩 抱住 不让 活生 生生 活生生 溺死 畜生 懂事 不懂事 保护 实拍 华人 女 ,0.0
